LONGITUDE,LATITUDE,POPULATION
-122.850495,38.081739,1774
-88.170426,38.081998,3204
-122.224575,38.083059,4695
-99.867564,38.083504,1916
-89.362116,38.084633,7772
-84.478009,38.084843,6131
-122.557152,38.085524,5135
-84.45465,38.085922,2888
-97.895638,38.086819,3534
-122.238187,38.087105,2962
-97.9338,38.087458,6683
-89.051784,38.08772,3047
-87.913505,38.088568,2341
-122.166591,38.08911,5536
-81.587968,38.089967,2153
-102.623787,38.090701,2470
-89.98508,38.090758,3598
-84.505764,38.092148,3156
-88.171267,38.092266,2588
-88.537993,38.092722,3208
-122.202616,38.092955,3128
-77.623905,38.093404,3785
-85.654933,38.093727,5993
-86.047183,38.09387,6881
-97.880604,38.093902,5165
-122.213929,38.094298,2071
-122.224144,38.095246,3087
-85.59024,38.095729,3976
-97.96682,38.096597,3573
-85.683323,38.096862,4161
-122.235911,38.096979,3271
-85.880921,38.097043,3168
-85.804886,38.097534,3706
-108.336045,38.097694,1494
-84.542838,38.097756,5119
-84.53139,38.097863,4004
-85.853431,38.098474,7683
-84.571263,38.098922,3517
-79.099407,38.09902,4936
-85.743327,38.099681,3378
-122.249105,38.101129,2470
-122.582511,38.101182,6504
-122.258045,38.101608,2798
-83.628745,38.101666,3608
-87.529843,38.102084,8528
-90.427812,38.102245,3920
-85.642955,38.102686,2670
-85.696682,38.102699,2870
-83.022328,38.103553,2164
-85.349144,38.104107,3674
-122.209842,38.104731,4000
-122.22304,38.10512,3206
-122.194965,38.105138,5180
-75.48749,38.105294,3355
-122.236819,38.105391,3061
-82.527121,38.10546,4437
-122.610514,38.105482,7168
-84.78249,38.106739,1899
-121.283679,38.107164,3753
-78.969977,38.107657,9218
-121.297135,38.107976,5702
-83.967142,38.108242,2975
-122.259366,38.108408,2359
-122.55249,38.108421,2682
-76.431674,38.108962,0
-121.26434,38.109003,4998
-87.651554,38.109045,1599
-121.276029,38.109139,3870
-79.3616,38.109318,3968
-122.250062,38.109902,3555
-122.571743,38.110297,4753
-85.650789,38.111294,5709
-75.688884,38.112809,2539
-122.208285,38.113349,2280
-94.292865,38.11422,2870
-85.869943,38.11444,3312
-122.235818,38.114561,2938
-85.759176,38.115072,5891
-85.848518,38.115449,4557
-121.143472,38.115723,4894
-122.262609,38.115988,3372
-122.222763,38.116418,4292
-122.524981,38.116433,2569
-122.591928,38.11645,5885
-76.80098,38.116466,3498
-78.857964,38.118106,5240
-78.43622,38.118587,8098
-78.506041,38.122152,3077
-81.290168,38.122187,4234
-88.288019,38.122274,2677
-122.268381,38.122323,2578
-120.846521,38.122358,5515
-85.597335,38.122412,4678
-121.280421,38.122693,5718
-121.296853,38.123005,4610
-85.560136,38.123557,4528
-121.267419,38.12404,4230
-122.238729,38.124272,5357
-85.708445,38.124463,1040
-85.654711,38.12449,3690
-97.797445,38.124844,3280
-85.69088,38.124871,7402
-90.528704,38.124959,3588
-121.261975,38.125065,3670
-121.3488,38.125199,1913
-89.704238,38.125334,4380
-87.145823,38.125446,3521
-104.021387,38.125778,1617
-122.594873,38.125884,2295
-85.111039,38.126068,3445
-122.213593,38.127606,6678
-97.415847,38.127768,6387
-122.255758,38.128401,2538
-85.857342,38.128578,2391
-83.138555,38.129196,5688
-82.632061,38.129462,6953
-120.463545,38.129549,4046
-85.671701,38.129957,4443
-85.826055,38.130236,6182
-85.640548,38.130766,4512
-85.8755,38.131587,4583
-122.192465,38.133105,4412
-98.103216,38.133531,1824
-85.623729,38.133744,3291
-122.243989,38.133861,5072
-105.381557,38.134216,4255
-94.785162,38.134289,4303
-121.265174,38.134401,4450
-84.914545,38.134998,5957
-85.758112,38.135148,2985
-121.281841,38.135174,3006
-84.286983,38.135726,3076
-92.668072,38.135743,6112
-85.600401,38.137769,3958
-79.066223,38.137863,3706
-121.297822,38.138017,6412
-121.311489,38.138411,3265
-85.858198,38.138537,5669
-87.762639,38.138542,5739
-83.754788,38.139246,6192
-121.624429,38.139673,1984
-107.746232,38.139834,4436
-85.783378,38.140125,6270
-90.562818,38.140206,5856
-86.923317,38.140561,7643
-75.910405,38.140887,1817
-85.768344,38.141126,4978
-81.071372,38.141232,4430
-121.277869,38.142042,3883
-121.263335,38.14351,2327
-85.675041,38.143871,3480
-92.733123,38.143943,2913
-85.883981,38.144318,6069
-85.697022,38.144472,2584
-85.80573,38.145571,4409
-86.624397,38.145889,5345
-122.808428,38.145942,3226
-92.927983,38.146327,3677
-77.338853,38.147177,3966
-84.463825,38.147421,2280
-77.851145,38.147488,3443
-122.228784,38.147503,5308
-85.604748,38.147919,4721
-122.244333,38.148026,5833
-121.282943,38.148248,1687
-79.092676,38.148795,3755
-84.686966,38.148975,2279
-122.260136,38.149126,4988
-85.64492,38.149295,6298
-81.746545,38.149469,4185
-79.074023,38.149564,1054
-90.36811,38.149884,5949
-85.859938,38.149911,4180
-85.471526,38.150567,2548
-85.566884,38.151,5222
-80.194415,38.151282,2496
-122.271281,38.15177,3655
-83.440537,38.152327,5203
-93.845167,38.154514,3671
-89.631763,38.154582,2286
-121.310304,38.154914,4920
-75.707548,38.156429,3434
-85.669515,38.157021,4234
-82.087974,38.1578,3653
-92.306119,38.158022,5656
-82.38738,38.158203,3052
-79.061237,38.158306,2990
-91.394604,38.15831,2061
-89.361152,38.15894,3121
-85.757974,38.159056,1496
-104.806885,38.159138,3519
-121.147032,38.159604,2757
-122.242277,38.160032,6081
-102.658703,38.160144,1462
-77.574902,38.160614,5043
-85.225064,38.160708,3535
-122.259892,38.160766,4089
-85.836318,38.161162,5230
-85.810404,38.161742,5555
-85.861539,38.161913,6653
-79.093485,38.161989,5126
-85.771655,38.162118,6823
-92.528652,38.162744,6002
-85.626718,38.163012,5170
-85.606133,38.163052,4013
-82.788924,38.16405,1769
-85.711213,38.164238,2702
-85.580537,38.164382,5654
-85.68954,38.164405,5804
-76.395992,38.16512,7119
-78.5971,38.166697,5190
-78.428647,38.167012,4664
-84.095836,38.167406,2180
-88.588254,38.168049,2784
-99.268228,38.168973,1625
-91.213165,38.169169,6187
-120.868127,38.169293,9515
-75.3921,38.169872,2816
-85.35967,38.170664,2290
-79.07272,38.170913,7115
-122.261838,38.171203,3283
-77.706378,38.171238,3470
-80.863586,38.171285,3361
-95.327324,38.171468,2998
-85.668575,38.171879,7219
-92.832503,38.172319,2482
-76.975734,38.172659,2979
-85.789585,38.17287,3118
-84.896045,38.173321,5643
-85.846885,38.173606,4160
-85.699289,38.174455,3752
-81.402256,38.174524,4732
-89.767633,38.174653,2670
-85.734967,38.175424,0
-85.602234,38.175563,2119
-85.772174,38.176031,3803
-121.707801,38.176373,8423
-90.616433,38.176406,4116
-85.544221,38.176496,2374
-122.143987,38.177326,9825
-85.52524,38.17759,3495
-85.760311,38.177759,4281
-85.585564,38.177989,6220
-85.82392,38.178172,2549
-85.806371,38.178293,3331
-122.266105,38.178834,2418
-84.64069,38.180692,2727
-99.110531,38.181448,5348
-78.204616,38.181484,6976
-85.562531,38.181958,5766
-84.537879,38.182373,3497
-85.712244,38.182626,1835
-83.463694,38.182818,8815
-84.813855,38.182844,3550
-85.789416,38.18373,2178
-87.371202,38.183887,3509
-85.773581,38.184646,4160
-85.650164,38.185217,5473
-81.248762,38.185416,4994
-81.507768,38.185642,5325
-85.840912,38.185708,5245
-122.245904,38.185912,4389
-88.856712,38.18666,5509
-121.440154,38.188236,2508
-103.857439,38.188547,5823
-85.632191,38.189113,2820
-85.675208,38.189435,2339
-85.600475,38.189865,2671
-121.258482,38.19006,5892
-85.819295,38.190745,2716
-85.865421,38.191627,2089
-84.875815,38.191792,2098
-85.795634,38.191962,4119
-84.571,38.19294,3902
-85.616105,38.193094,5313
-84.897006,38.194147,2477
-88.05051,38.194504,2880
-95.748179,38.194554,2951
-85.769675,38.194943,1803
-84.267922,38.195504,6018
-78.849025,38.195886,5307
-85.582632,38.196269,6900
-85.77765,38.196296,3452
-85.763017,38.196361,2580
-83.327789,38.196532,3920
-84.849654,38.197526,4879
-84.5544,38.197849,4623
-85.787301,38.198911,3968
-90.513283,38.199024,8574
-79.004643,38.199546,6689
-92.70398,38.199799,4660
-93.254324,38.200227,3911
-97.128424,38.200243,4030
-84.813012,38.200839,5024
-91.982699,38.201073,2732
-85.640375,38.201124,5850
-85.819233,38.201273,6917
-85.718098,38.201703,6393
-85.202357,38.20267,5925
-76.523444,38.202894,7560
-77.470573,38.203273,4571
-86.112444,38.203576,7489
-85.675202,38.203657,5490
-84.945202,38.20368,6056
-85.559173,38.203785,6154
-89.991523,38.203814,4653
-84.570035,38.204125,3719
-120.382689,38.204316,3332
-79.168577,38.20455,6266
-85.835127,38.20609,3576
-85.596191,38.206096,3403
-104.389311,38.206394,3572
-75.357646,38.206423,3091
-90.415087,38.207985,5340
-84.863629,38.208153,2823
-85.657226,38.208485,4723
-85.611049,38.208703,5285
-85.766458,38.209523,1859
-86.163529,38.20954,4995
-85.628785,38.209984,6178
-85.794814,38.210227,2543
-85.777604,38.210884,5062
-85.225726,38.21093,3241
-85.685773,38.211471,4314
-84.512074,38.211572,3192
-85.727206,38.212634,5042
-121.147635,38.213071,3709
-75.680456,38.213202,7472
-86.019669,38.214081,5885
-85.244905,38.215142,5745
-77.57548,38.215789,4251
-84.551451,38.215797,4528
-84.24965,38.215891,3975
-85.746995,38.2159,4508
-83.891013,38.216213,1791
-85.801487,38.216413,3256
-85.643676,38.216499,4089
-91.150575,38.216752,4467
-104.672863,38.217048,2989
-122.630058,38.21741,4552
-84.837184,38.217705,6053
-77.522591,38.218036,5247
-85.664462,38.219141,2728
-85.760816,38.219187,2180
-84.634633,38.219314,3992
-85.73586,38.219556,2099
-85.697943,38.220314,4458
-78.38751,38.220656,9145
-87.568713,38.221343,8291
-104.658998,38.22148,5268
-104.548543,38.222468,1283
-85.677907,38.222917,2066
-85.77297,38.223302,3088
-120.632002,38.223712,6969
-85.739508,38.223905,2082
-75.723415,38.223916,3759
-85.627936,38.224434,3856
-90.405805,38.224777,5504
-86.39828,38.22499,2877
-80.674288,38.225297,5238
-85.602547,38.225369,5477
-85.786918,38.225737,1872
-122.649335,38.227044,4994
-85.473133,38.227213,5964
-104.626659,38.227424,3476
-85.707324,38.227702,2923
-85.689354,38.227953,3069
-93.43913,38.228026,2821
-85.761128,38.228435,3375
-98.199885,38.228545,3678
-85.814805,38.228982,2601
-90.383376,38.22908,4736
-91.181883,38.229795,4086
-85.793953,38.229998,2644
-85.732541,38.230238,2220
-104.652855,38.230379,5434
-85.802477,38.230563,3072
-90.081506,38.230818,3338
-104.61615,38.231066,1650
-85.718907,38.231254,2508
-81.415309,38.231324,5448
-122.632083,38.231376,4609
-77.102691,38.23143,2946
-85.753891,38.231464,2005
-80.539135,38.231729,1607
-77.538822,38.232056,5649
-122.149118,38.232406,8761
-85.701312,38.232786,2001
-84.492747,38.233045,1164
-85.745959,38.233744,2878
-77.485924,38.233818,3963
-85.530712,38.23425,6253
-84.334581,38.234561,2407
-85.569308,38.234774,6283
-85.913757,38.235273,2009
-75.099075,38.235454,0
-82.202201,38.235486,4682
-85.760074,38.235641,3195
-104.642142,38.236049,3880
-77.458492,38.236381,4844
-85.734147,38.236777,1782
-97.59678,38.23686,6056
-84.56983,38.237601,5375
-122.612749,38.237706,4089
-104.63097,38.237773,1928
-85.781763,38.238321,2985
-85.553125,38.238384,3311
-104.671588,38.238547,4430
-85.713491,38.238552,3881
-85.650561,38.238639,3796
-122.015875,38.238777,6808
-85.592737,38.23901,4977
-85.727368,38.239515,1663
-85.794037,38.239675,2268
-122.593557,38.239722,4067
-85.820627,38.239956,2811
-84.525098,38.240328,1350
-82.55542,38.240418,4007
-77.516418,38.240605,3266
-120.344586,38.241108,2330
-104.550276,38.241179,2210
-85.759669,38.241219,1653
-85.744857,38.241404,2699
-85.677849,38.241793,3945
-122.652295,38.241858,3350
-104.513284,38.2421,3204
-104.61862,38.242143,1526
-92.865638,38.242628,5204
-90.404512,38.24273,4371
-85.806238,38.242841,2540
-81.89451,38.24314,6419
-122.639462,38.243142,4904
-121.941981,38.243471,16
-122.095169,38.243971,4711
-85.629862,38.244031,3635
-122.608181,38.244265,4307
-122.064727,38.244345,5238
-85.642729,38.24503,3078
-85.792229,38.245033,1490
-85.224899,38.24518,7112
-76.428543,38.245673,7280
-104.628662,38.245907,2782
-121.31555,38.246412,2772
-108.546484,38.246832,2749
-122.043899,38.246969,2275
-76.979512,38.247029,5743
-86.921293,38.247101,7258
-104.570109,38.247228,1885
-85.820266,38.247601,3373
-121.99761,38.247902,5962
-104.652721,38.248048,4196
-121.298668,38.248262,2059
-104.612304,38.248327,2940
-122.596456,38.248932,4325
-85.552328,38.249337,4274
-76.47078,38.249371,7638
-122.025273,38.249387,3846
-122.673463,38.249481,3483
-122.013752,38.249567,5155
-77.556399,38.249709,3756
-85.379651,38.250174,6424
-85.664951,38.250216,3105
-85.740743,38.250528,4676
-78.117422,38.250722,4934
-85.716675,38.251079,3111
-77.967489,38.251504,8822
-85.759626,38.25161,4263
-95.624151,38.251848,2703
-85.691489,38.251929,1808
-122.61974,38.25208,7249
-77.716265,38.252263,5071
-121.984063,38.252692,3844
-85.768823,38.25274,3565
-85.82112,38.253273,2099
-83.492358,38.253287,5395
-122.058079,38.253336,4559
-85.786925,38.253719,4784
-85.574942,38.253813,4078
-85.488604,38.253915,4751
-85.803645,38.254667,1860
-104.623134,38.254679,1445
-104.66922,38.254819,3586
-85.634906,38.254859,2822
-77.42892,38.254877,5843
-91.723587,38.255442,2927
-85.437572,38.255449,4975
-80.045243,38.255547,3728
-85.611272,38.255621,2867
-122.041715,38.255678,2670
-104.638269,38.255722,2176
-122.027842,38.256104,3819
-94.33641,38.256133,4520
-85.812582,38.256446,2626
-77.543107,38.256598,3580
-85.071134,38.256795,4357
-82.412757,38.257013,5069
-85.693008,38.257033,1949
-77.199298,38.257163,3942
-121.31748,38.257462,7055
-89.037186,38.25759,4389
-85.709719,38.257596,2049
-122.43781,38.257972,2322
-77.526546,38.258847,4180
-85.541229,38.259707,5958
-85.65848,38.259976,2673
-85.821383,38.260566,2076
-77.481138,38.260874,4981
-122.643639,38.261083,4465
-122.733346,38.261155,5151
-122.003001,38.261298,4753
-84.814014,38.26155,4725
-104.631188,38.261963,2025
-85.593351,38.261999,3834
-85.702173,38.26203,3634
-85.678642,38.2621,3294
-82.906265,38.262221,4264
-85.783403,38.262232,2447
-92.638392,38.262562,4357
-81.124998,38.262593,1566
-121.304072,38.262757,3067
-104.622313,38.262843,1375
-77.614361,38.263808,4341
-93.817391,38.264138,3027
-122.012216,38.264149,3263
-77.572515,38.264488,5770
-85.792419,38.264603,2469
-122.029618,38.264869,5148
-85.8035,38.265312,2624
-122.639888,38.265438,4004
-104.643353,38.265569,1710
-81.557624,38.265586,4134
-122.064498,38.266012,3303
-90.890958,38.266293,3758
-122.021751,38.266321,3807
-122.048834,38.266342,3674
-90.442836,38.266419,6149
-85.611691,38.266461,4607
-122.039292,38.266568,5520
-85.696806,38.26673,2503
-76.471205,38.267135,4713
-104.587816,38.267307,2126
-85.638207,38.267632,4553
-90.692674,38.26776,5792
-121.279351,38.268519,1783
-85.815021,38.26905,4531
-104.500336,38.269242,1244
-85.787188,38.269585,2924
-90.586515,38.269593,5812
-122.635085,38.269655,5369
-122.006721,38.270073,3142
-83.272493,38.270605,3539
-76.649913,38.270837,7037
-78.475995,38.271476,5393
-104.61008,38.27149,2374
-85.741789,38.272223,1670
-85.582546,38.272344,4405
-81.687638,38.272941,6895
-104.577868,38.273009,2834
-77.504214,38.273837,1806
-76.765753,38.273868,3266
-76.441793,38.274032,1014
-87.709203,38.2744,4026
-121.934616,38.27589,1359
-78.947547,38.275897,6088
-122.055112,38.275978,3368
-77.558463,38.275981,3721
-122.017315,38.276741,3427
-77.587958,38.276873,2774
-104.594058,38.277094,3031
-76.504137,38.277365,8714
-122.266752,38.277378,1230
-122.036316,38.277722,4113
-78.802893,38.277728,5028
-121.539146,38.277965,3976
-89.368134,38.278334,4231
-85.619598,38.278411,4121
-85.658647,38.278899,5191
-93.373993,38.278992,4378
-85.486322,38.279048,2794
-85.584219,38.279394,3692
-121.943301,38.279504,2455
-104.618721,38.279735,2153
-104.577648,38.279888,4758
-80.873443,38.280019,6522
-122.298829,38.280034,5481
-77.525224,38.280874,4096
-85.727413,38.280905,2297
-92.76222,38.28146,2981
-121.294789,38.281714,9944
-122.463631,38.281924,4505
-82.46818,38.282601,5058
-82.102,38.282681,3430
-85.543371,38.283016,3828
-77.543054,38.283142,3691
-112.63443,38.283502,3818
-77.580091,38.283783,2380
-85.742169,38.284368,3741
-122.014333,38.284425,4393
-104.628981,38.284473,1332
-104.649625,38.284555,2914
-77.480017,38.284809,4424
-85.763931,38.285197,2809
-94.51425,38.285268,4411
-85.850668,38.285481,2297
-85.926994,38.285921,4206
-122.261213,38.286174,2504
-81.518641,38.286308,3859
-122.080244,38.286349,3156
-122.269801,38.286799,5095
-122.289074,38.286803,2497
-122.455556,38.287272,3678
-77.62693,38.287649,4589
-93.218119,38.287979,2269
-85.587874,38.287994,3898
-90.3916,38.288402,5510
-112.208162,38.288475,1556
-122.048838,38.289186,4557
-77.831314,38.289232,2968
-122.503861,38.289432,4170
-84.183225,38.289728,2329
-122.357313,38.289779,2055
-77.373162,38.289896,1735
-77.423217,38.290048,4211
-85.711194,38.290054,2805
-104.638416,38.290105,1857
-104.612933,38.290312,2204
-83.075722,38.290377,3183
-121.985785,38.290414,6823
-85.82352,38.290534,3150
-77.45898,38.290874,3143
-85.811664,38.290985,2637
-122.029248,38.291408,5065
-122.297592,38.291871,3466
-104.579978,38.291935,5802
-120.905898,38.292106,3946
-85.726375,38.292775,2560
-104.624228,38.293171,2602
-104.470154,38.293437,2196
-85.802308,38.293562,1897
-122.307169,38.293742,5566
-84.685984,38.294266,2439
-122.287379,38.294292,2856
-85.500411,38.295042,6230
-88.903916,38.295691,2704
-91.513366,38.296283,4492
-95.227354,38.296307,5104
-85.834147,38.296443,2357
-77.125314,38.296865,4130
-95.83807,38.296988,2947
-104.593212,38.297201,4350
-77.256187,38.297277,7589
-85.571903,38.297443,4756
-122.327902,38.29747,2165
-86.954922,38.297644,5495
-85.609013,38.298183,5691
-90.152731,38.29828,6888
-77.499763,38.299335,5845
-104.743256,38.299847,2935
-122.462654,38.300775,5103
-85.804101,38.301298,3286
-121.188133,38.301389,2390
-86.118536,38.301566,7897
-104.633341,38.302456,2692
-85.769991,38.302493,3986
-77.474541,38.3025,2647
-85.829216,38.302996,3530
-120.270602,38.303456,942
-77.724267,38.303547,2795
-77.465874,38.303626,3018
-104.596395,38.304034,2202
-85.720458,38.304114,4249
-122.290177,38.30433,1769
-85.757447,38.304345,2913
-122.488572,38.304427,6158
-122.30969,38.304724,2776
-83.180957,38.304736,4045
-77.432963,38.305138,3144
-76.492634,38.305284,4073
-83.622917,38.305318,4413
-85.474735,38.305395,4092
-90.496235,38.305407,5964
-104.73396,38.305589,3004
-84.00705,38.306108,5050
-122.271838,38.306675,3618
-85.691975,38.306976,6005
-104.793059,38.307437,2611
-122.345157,38.307603,1996
-75.561456,38.308146,4162
-85.543766,38.308365,3466
-88.917995,38.308913,2624
-75.130536,38.309204,3281
-85.557679,38.309306,4444
-77.48565,38.309461,5209
-104.758025,38.309502,2525
-77.571177,38.309585,5781
-122.330022,38.309714,3047
-85.81398,38.309849,1582
-76.611075,38.309865,8631
-78.429192,38.310191,3865
-122.300969,38.310196,5013
-85.609285,38.310265,4348
-104.580348,38.310298,777
-87.36663,38.310868,5507
-89.768614,38.311563,5909
-88.904382,38.312394,1446
-81.573747,38.312672,1761
-85.73477,38.312778,3911
-85.79827,38.313033,2908
-81.602538,38.313645,2777
-85.784721,38.313788,1639
-88.94689,38.313934,3703
-85.534634,38.314034,7146
-90.980637,38.314547,3122
-104.727304,38.315272,3210
-122.315308,38.31563,4514
-85.971733,38.315708,5815
-122.291291,38.316548,6431
-122.282734,38.316865,2460
-104.590968,38.317227,2721
-122.486837,38.317297,5282
-85.831433,38.317322,4314
-88.034058,38.318906,2176
-122.478545,38.319097,4107
-104.63174,38.319203,5901
-88.926506,38.319232,3022
-96.09141,38.319406,3525
-85.633218,38.319582,5339
-77.426152,38.32011,6064
-94.814905,38.320211,5353
-76.910165,38.320714,4886
-122.24175,38.320967,2871
-85.913015,38.321396,3918
-112.969206,38.321716,2811
-121.955351,38.321947,3506
-75.605538,38.32245,4501
-75.211641,38.322562,4402
-85.704553,38.322669,7066
-79.094371,38.322864,3754
-121.975917,38.323294,7810
-122.320338,38.323614,3152
-85.773422,38.323993,5447
-122.704272,38.324208,6855
-122.694753,38.324491,5130
-122.707879,38.32454,3413
-81.64559,38.324593,3635
-85.509017,38.324683,5921
-104.725016,38.325655,1689
-121.9657,38.326272,4910
-81.592428,38.326476,4505
-85.809861,38.326561,5612
-85.578706,38.327409,3526
-104.759109,38.328029,3318
-75.190873,38.328247,2017
-85.415857,38.328457,4650
-122.681516,38.329189,6382
-77.3758,38.329473,2078
-122.329423,38.329539,3283
-104.809843,38.330766,3905
-88.852353,38.331037,4231
-84.588152,38.331383,3714
-122.300396,38.331483,4468
-80.659739,38.331635,4825
-122.312199,38.332035,5016
-121.950121,38.33218,5266
-75.748952,38.332295,6110
-85.761431,38.333155,3069
-122.70015,38.333769,4587
-77.451056,38.334497,5894
-82.90413,38.334921,6401
-81.677402,38.334971,3733
-90.413082,38.335323,6060
-75.621715,38.335369,6987
-81.534799,38.336487,2202
-87.541151,38.337549,4173
-86.529648,38.337717,4031
-76.588025,38.337718,8333
-85.729218,38.33794,5354
-88.564573,38.338179,3108
-122.68363,38.339154,6143
-91.827812,38.339535,2528
-121.991574,38.339651,4088
-77.058409,38.339824,4977
-121.944432,38.340104,5617
-121.977728,38.340162,6016
-88.911305,38.340463,3898
-81.648839,38.340498,2915
-81.783903,38.340901,4003
-89.384671,38.340921,3355
-81.623256,38.341501,2532
-122.706208,38.341842,5405
-121.965478,38.341936,3296
-121.95682,38.34223,3626
-90.137196,38.342427,6396
-85.828854,38.34243,4440
-121.420716,38.343088,4330
-85.604453,38.343621,3092
-90.227026,38.343631,4447
-77.761195,38.343954,9781
-81.619283,38.344189,1647
-82.248603,38.344207,5837
-75.586301,38.344214,8875
-98.203948,38.344333,3909
-77.671219,38.344498,2284
-91.50281,38.3447,3202
-81.722976,38.345036,4475
-82.968761,38.345429,4337
-81.743806,38.346102,4417
-85.454272,38.346446,5006
-89.930498,38.346546,4901
-84.511331,38.346707,2951
-75.082323,38.346861,2080
-76.425411,38.346919,6615
-122.69437,38.347177,3636
-120.743723,38.347563,2995
-81.597552,38.347568,5350
-121.941896,38.347764,3235
-75.461481,38.348351,4200
-77.430179,38.348492,2877
-122.786556,38.348619,4319
-122.328206,38.348845,4739
-75.116634,38.349075,2975
-85.807531,38.349367,4270
-97.012189,38.349415,2794
-92.580864,38.34955,5152
-90.97805,38.349665,6727
-97.215961,38.350202,4032
-91.209484,38.350422,7201
-81.665293,38.350953,4702
-81.862527,38.351226,2151
-87.558724,38.352017,3372
-121.968341,38.352552,5958
-121.997507,38.353013,4974
-77.489715,38.353184,5297
-81.160368,38.353228,2418
-81.633671,38.353485,1258
-121.273568,38.35456,2038
-86.329966,38.354586,3805
-85.879219,38.354733,6882
-85.686121,38.354786,5557
-90.686555,38.354851,4746
-87.576594,38.355313,4691
-75.592806,38.355493,2961
-90.614113,38.356093,4393
-122.694153,38.356178,4796
-75.607545,38.356316,4095
-82.623867,38.356642,3453
-78.193589,38.356751,7333
-75.561084,38.356787,3226
-81.686444,38.356966,4341
-82.51671,38.357096,6232
-122.671385,38.357177,4865
-121.944807,38.357391,5625
-96.559378,38.358336,2790
-87.237485,38.358927,3099
-105.097928,38.359508,3085
-77.543361,38.359893,8582
-81.747326,38.360052,2175
-105.137834,38.360609,2722
-88.768771,38.360789,3120
-76.255215,38.360807,0
-111.467245,38.361636,2778
-82.70377,38.361806,7919
-85.784583,38.36187,5519
-120.91234,38.361906,5073
-81.649585,38.361994,2056
-121.998444,38.362185,4147
-75.651024,38.363173,7795
-98.764851,38.363233,2946
-122.867554,38.363555,3684
-98.769934,38.363564,5975
-76.40991,38.364416,7234
-81.746526,38.36555,2432
-81.657966,38.365723,2486
-81.634647,38.366311,2367
-78.95402,38.366508,2164
-81.698855,38.366509,1399
-122.69571,38.366522,5174
-97.657938,38.366568,5410
-121.947377,38.36729,4912
-122.26286,38.367455,3114
-85.38571,38.367477,6416
-122.008413,38.367897,4713
-120.524374,38.367981,4032
-92.523005,38.368067,3581
-90.545987,38.36824,3416
-93.762917,38.368455,5178
-97.668009,38.368721,1805
-98.797859,38.368759,3485
-75.609486,38.368765,1323
-98.782537,38.369309,3948
-104.691825,38.369757,6646
-85.493151,38.370165,5686
-93.779572,38.370176,3995
-81.728359,38.370445,4102
-85.188684,38.370478,3628
-82.364793,38.370763,6054
-84.346623,38.37107,5604
-85.578802,38.371917,2280
-81.651755,38.371994,4404
-81.832652,38.37207,4677
-81.810962,38.372388,2498
-78.832016,38.372459,7833
-76.576034,38.373198,7470
-75.596078,38.373454,1897
-119.357488,38.373585,2502
-122.534884,38.37362,5283
-75.582893,38.373988,5630
-81.508254,38.374096,3163
-94.294941,38.374324,5248
-81.675163,38.374423,1361
-75.146246,38.374502,6520
-90.376436,38.374713,4485
-88.365529,38.37487,3072
-98.7672,38.375398,2573
-121.982107,38.375498,7098
-77.084185,38.375937,0
-121.975269,38.376062,3022
-86.129115,38.376812,6217
-122.975413,38.37717,3747
-77.507135,38.377546,5674
-76.462475,38.377613,7693
-81.858283,38.378417,5689
-81.759609,38.378429,1700
-88.058113,38.378626,2136
-85.756722,38.379064,5987
-76.406705,38.379122,1304
-81.797303,38.379235,2222
-84.064339,38.379845,2085
-85.975931,38.380193,3949
-75.564603,38.380914,6150
-90.413192,38.380989,12720
-77.37053,38.381886,2890
-82.004767,38.382136,4470
-81.634053,38.38217,3036
-81.813718,38.382336,2953
-86.752122,38.382876,5155
-78.88082,38.383576,3236
-85.057922,38.383711,2870
-84.278404,38.383884,4684
-85.34517,38.384508,2641
-90.814199,38.384563,7649
-85.60049,38.384653,3901
-86.93174,38.38474,5387
-78.967857,38.384833,5895
-78.759179,38.385169,3006
-97.661471,38.385631,6425
-121.42491,38.385738,6003
-122.827285,38.385834,4011
-81.680437,38.385961,2270
-120.757167,38.386003,5020
-79.568796,38.386074,2321
-82.523185,38.386196,2418
-122.809825,38.386235,3840
-121.44203,38.387106,9389
-75.608388,38.387715,6142
-88.361721,38.388018,2886
-76.739256,38.389603,5135
-87.126508,38.389624,3445
-76.807348,38.390704,5896
-86.875341,38.390728,5027
-75.155055,38.391244,3060
-105.11578,38.392331,3944
-80.558071,38.393094,2269
-121.971811,38.394129,3102
-82.764464,38.394275,1463
-93.619993,38.394905,3809
-75.216934,38.395651,5495
-105.264362,38.395719,1754
-75.064739,38.395748,1728
-75.171415,38.395783,2389
-81.580198,38.395807,4593
-120.65693,38.396074,4740
-120.93845,38.396115,5871
-85.774287,38.396365,5837
-86.987466,38.396654,6403
-96.172851,38.397749,4796
-82.451831,38.398149,3171
-121.214686,38.398258,5921
-121.365018,38.398309,7000
-82.575455,38.398412,4733
-89.558379,38.3994,3795
-85.421849,38.399523,5164
-90.470265,38.399542,2836
-122.362104,38.399645,2933
-82.509049,38.399754,2009
-122.72827,38.400056,7522
-76.041307,38.400306,1451
-92.020301,38.400352,3536
-90.366002,38.400999,4333
-121.426174,38.401335,6811
-81.857709,38.401367,2481
-121.473777,38.401696,5941
-121.441673,38.40181,7672
-75.404963,38.402033,5065
-121.34556,38.402336,5245
-78.601296,38.402385,3299
-82.410842,38.402558,3194
-121.378482,38.402864,2282
-82.51286,38.402968,2068
